file_path,category,tissue
fold_1/sample_1656/image.png,[1 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4],1
fold_1/sample_1657/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4],1
fold_1/sample_1658/image.png,[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],1
fold_1/sample_1659/image.png,[1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2],1
fold_1/sample_1660/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2],2
fold_1/sample_1661/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2
fold_1/sample_1662/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],2
fold_1/sample_1663/image.png,[1 2 2 2 2 2 2 2 2 2 2 2],2
fold_1/sample_1664/image.png,[2 2 2 2 2],2
fold_1/sample_1665/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1666/image.png,[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],2
fold_1/sample_1667/image.png,[2 2 2 2 2 2 2],2
fold_1/sample_1668/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1669/image.png,[2 2 2 2 2 2 2 2 2 2 2 2],2
fold_1/sample_1670/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2],2
fold_1/sample_1671/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1672/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1673/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1674/image.png,[2 2 2 2 2 2 2],2
fold_1/sample_1675/image.png,[1 1 2 2],2
fold_1/sample_1676/image.png,[2 2 2 2 2 2 2 2 2],2
fold_1/sample_1677/image.png,[2 2 2 2 2 2 2 2],2
fold_1/sample_1678/image.png,[1 2 2 2],2
fold_1/sample_1679/image.png,[2 2],3
fold_1/sample_1680/image.png,[2],3
fold_1/sample_1681/image.png,[1 1 1 2 2 2 2],3
fold_1/sample_1682/image.png,[2 2],3
fold_1/sample_1683/image.png,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],3
fold_1/sample_1684/image.png,[2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],3
fold_1/sample_1685/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 4 4],3
fold_1/sample_1686/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1687/image.png,[0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1688/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1689/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1690/image.png,[1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1691/image.png,[0 0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1692/image.png,[0 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1693/image.png,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 2 2 2 2],3
fold_1/sample_1694/image.png,[0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1695/image.png,[0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1696/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1697/image.png,[0 0 0 0 0 0 0 0 0 0 0 1 3 3 3 3 3 3],3
fold_1/sample_1698/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1699/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1700/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],3
fold_1/sample_1701/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1702/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1703/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1704/image.png,[],3
fold_1/sample_1705/image.png,[],3
fold_1/sample_1706/image.png,[1 2],3
fold_1/sample_1707/image.png,[],3
fold_1/sample_1708/image.png,[],3
fold_1/sample_1709/image.png,[],3
fold_1/sample_1710/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1711/image.png,[0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1712/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],3
fold_1/sample_1713/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1714/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3
fold_1/sample_1715/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],3
fold_1/sample_1716/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2],3
fold_1/sample_1717/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],3
fold_1/sample_1718/image.png,[2 2 2 2 2 2 2 2],3
fold_1/sample_1719/image.png,[1 2 2 2 2 2 2 2 2],3
fold_1/sample_1720/image.png,[2 2 2 2 2 2 2 2 2],3
fold_1/sample_1721/image.png,[2 2 2 2 2 2],3
fold_1/sample_1722/image.png,[2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1723/image.png,[],3
fold_1/sample_1724/image.png,[],3
fold_1/sample_1725/image.png,[],3
fold_1/sample_1726/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 2 2 2]",3
fold_1/sample_1727/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2]",3
fold_1/sample_1728/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2]",3
fold_1/sample_1729/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2]",3
fold_1/sample_1730/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2]",3
fold_1/sample_1731/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 2 2 2 2 2]",3
fold_1/sample_1732/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1733/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1734/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2]",3
fold_1/sample_1735/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1736/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2]",3
fold_1/sample_1737/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 2]",3
fold_1/sample_1738/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1739/image.png,[0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1740/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1741/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1742/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2],3
fold_1/sample_1743/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 2]",3
fold_1/sample_1744/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2],3
fold_1/sample_1745/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2
 2 2 2]",3
fold_1/sample_1746/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2],3
fold_1/sample_1747/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2],3
fold_1/sample_1748/image.png,[],4
fold_1/sample_1749/image.png,[],4
fold_1/sample_1750/image.png,[],4
fold_1/sample_1751/image.png,[],4
fold_1/sample_1752/image.png,[],4
fold_1/sample_1753/image.png,[],4
fold_1/sample_1754/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0]",4
fold_1/sample_1755/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 3 3 3 3 3 3 3]",4
fold_1/sample_1756/image.png,[0 0 0 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3],4
fold_1/sample_1757/image.png,[1 1 1 2 2 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3],4
fold_1/sample_1758/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1]",4
fold_1/sample_1759/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
fold_1/sample_1760/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2]",4
fold_1/sample_1761/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1]",4
fold_1/sample_1762/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1]",4
fold_1/sample_1763/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2]",4
fold_1/sample_1764/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 2 2 2 2 2 2 2 2 2]",4
fold_1/sample_1765/image.png,"[1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2]",4
fold_1/sample_1766/image.png,[0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2],4
fold_1/sample_1767/image.png,"[1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2]",4
fold_1/sample_1768/image.png,[0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1769/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",4
fold_1/sample_1770/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2 2],4
fold_1/sample_1771/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2],4
fold_1/sample_1772/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0]",4
fold_1/sample_1773/image.png,[0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1774/image.png,[0 0 0 0 0 0 0 0 1 2 2 2 2 2],4
fold_1/sample_1775/image.png,[1 1 1 2 2 2 2],4
fold_1/sample_1776/image.png,[2 2 2 2 2 2 2],4
fold_1/sample_1777/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1778/image.png,[2 2 2 2 2 2 2 2],4
fold_1/sample_1779/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1780/image.png,[2 2 2 2 2 2 2 2],4
fold_1/sample_1781/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1782/image.png,[1 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1783/image.png,[1 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1784/image.png,[1 1 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1785/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1786/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1787/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 2]",4
fold_1/sample_1788/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1]",4
fold_1/sample_1789/image.png,[0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 2 2 2 2],4
fold_1/sample_1790/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2
 2 2 2 2 2 2 2]",4
fold_1/sample_1791/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
fold_1/sample_1792/image.png,[0 0 0 0 0 1 1 1 2 2 2 2 2 2 2 2],4
fold_1/sample_1793/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 1 2 2 2 2 2]",4
fold_1/sample_1794/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
fold_1/sample_1795/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1]",4
fold_1/sample_1796/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],4
fold_1/sample_1797/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1]",4
fold_1/sample_1798/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2],4
fold_1/sample_1799/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2],4
fold_1/sample_1800/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
fold_1/sample_1801/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2],4
fold_1/sample_1802/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 1 1 1 1 2]",4
fold_1/sample_1803/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2],4
fold_1/sample_1804/image.png,"[1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2]",4
fold_1/sample_1805/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1806/image.png,"[0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2]",4
fold_1/sample_1807/image.png,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2 2]",4
fold_1/sample_1808/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],4
fold_1/sample_1809/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 2],4
fold_1/sample_1810/image.png,"[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 2 2 2 2]",4
fold_1/sample_1811/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2],4
fold_1/sample_1812/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],4
fold_1/sample_1813/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 2 2 2]",4
fold_1/sample_1814/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],4
fold_1/sample_1815/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]",4
fold_1/sample_1816/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
fold_1/sample_1817/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
fold_1/sample_1818/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 1 1]",4
fold_1/sample_1819/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],4
fold_1/sample_1820/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 1 1 1 1]",4
fold_1/sample_1821/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],4
fold_1/sample_1822/image.png,[1 1 2 4 4 4 4 4 4],5
fold_1/sample_1823/image.png,[1 1 1 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1824/image.png,[1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2],5
fold_1/sample_1825/image.png,[1 1 1 1 1 1 1 1 1 1 1 2 2],5
fold_1/sample_1826/image.png,[1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1827/image.png,[1 1 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1828/image.png,[1 1 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1829/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4],5
fold_1/sample_1830/image.png,[4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1831/image.png,[1 1 1 1 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1832/image.png,[1 1 1 1 1 1 1 1 1 2 2 2 2 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1833/image.png,[1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1834/image.png,[1 1 1 1 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1835/image.png,[2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1836/image.png,[2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1837/image.png,[1 1 1 2 2 2 2 2 2 4 4 4 4 4 4 4 4],5
fold_1/sample_1838/image.png,[4 4 4 4 4 4 4 4],5
fold_1/sample_1839/image.png,[1 4 4 4],5
fold_1/sample_1840/image.png,[1 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1841/image.png,[4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1842/image.png,[1 2 2 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1843/image.png,[1 1 1 1 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1844/image.png,[1 1 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1845/image.png,[1 1 1 1 1 2 2 4 4 4 4 4 4 4 4],5
fold_1/sample_1846/image.png,[2 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1847/image.png,[4 4],5
fold_1/sample_1848/image.png,[1 1 1 1 1 1 1 1 1 2 2 2 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1849/image.png,[4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1850/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2],5
fold_1/sample_1851/image.png,[0 1 1 1 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4],5
fold_1/sample_1852/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2],5
fold_1/sample_1853/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2],5
fold_1/sample_1854/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4],5
fold_1/sample_1855/image.png,[4 4 4 4 4 4 4 4 4],5
fold_1/sample_1856/image.png,[1 1 1 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4],5
fold_1/sample_1857/image.png,[1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4],5
fold_1/sample_1858/image.png,[0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2],5
fold_1/sample_1859/image.png,[],5
fold_1/sample_1860/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 4 4 4 4 4],5
fold_1/sample_1861/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],5
